record_id_1,record_id_2,same_person
REC0001069,REC0008040,0
REC0008449,REC0010480,0
REC0006107,REC0006108,1
REC0006397,REC0012870,0
REC0000122,REC0007764,0
REC0010270,REC0013656,0
REC0006972,REC0009640,0
REC0012218,REC0012219,1
REC0009228,REC0013458,0
REC0002689,REC0002690,1
REC0009183,REC0015010,0
REC0000939,REC0008199,0
REC0008851,REC0010530,0
REC0008241,REC0014263,0
REC0009870,REC0011370,0
REC0013707,REC0014014,0
REC0003895,REC0007669,0
REC0002902,REC0002903,1
REC0003438,REC0005546,0
REC0010698,REC0010699,1
REC0004100,REC0005593,0
REC0001828,REC0007918,0
REC0013051,REC0013052,1
REC0002523,REC0002524,1
REC0014119,REC0014120,1
REC0003094,REC0010618,0
REC0004174,REC0004175,1
REC0005417,REC0011077,0
REC0009691,REC0012998,0
REC0007861,REC0007862,1
REC0008270,REC0014410,0
REC0009484,REC0009591,0
REC0004279,REC0008455,0
REC0009990,REC0009991,1
REC0006719,REC0014290,0
REC0004417,REC0004418,1
REC0003056,REC0003057,1
REC0004255,REC0008455,0
REC0002987,REC0008944,0
REC0002555,REC0011670,0
REC0003170,REC0006486,0
REC0003937,REC0003938,1
REC0007045,REC0007616,0
REC0007158,REC0007159,1
REC0002856,REC0006905,0
REC0002567,REC0002568,1
REC0014282,REC0014283,1
REC0001890,REC0001891,1
REC0010463,REC0010465,1
REC0002426,REC0008910,0
REC0010228,REC0011004,0
REC0000063,REC0000064,1
REC0004818,REC0004819,1
REC0004826,REC0004827,1
REC0002323,REC0009376,0
REC0006232,REC0013433,0
REC0000461,REC0000463,1
REC0014787,REC0014788,1
REC0000558,REC0013844,0
REC0006188,REC0006190,1
REC0003715,REC0012435,0
REC0002850,REC0004949,0
REC0007781,REC0014112,0
REC0001352,REC0001353,1
REC0008190,REC0009190,0
REC0000966,REC0008923,0
REC0008517,REC0014844,0
REC0001293,REC0001974,0
REC0013006,REC0013008,1
REC0005736,REC0005738,1
REC0005462,REC0005463,1
REC0009173,REC0009175,1
REC0003038,REC0011805,0
REC0005389,REC0013307,0
REC0009649,REC0009651,1
REC0012641,REC0014928,0
REC0002559,REC0003716,0
REC0001038,REC0004267,0
REC0003821,REC0006392,0
REC0009862,REC0010184,0
REC0000924,REC0011407,0
REC0000044,REC0010966,0
REC0005186,REC0006971,0
REC0004253,REC0010782,0
REC0014605,REC0014606,1
REC0007816,REC0007817,1
REC0002334,REC0009997,0
REC0014003,REC0014004,1
REC0004387,REC0004537,0
REC0000639,REC0003867,0
REC0000761,REC0003561,0
REC0004856,REC0008792,0
REC0005301,REC0012062,0
REC0001171,REC0009898,0
REC0005461,REC0012512,0
REC0006659,REC0006660,1
REC0011728,REC0011729,1
REC0014394,REC0014395,1
REC0012783,REC0012784,1
REC0007952,REC0013614,0
REC0007249,REC0007250,1
REC0013151,REC0014847,0
REC0005976,REC0007682,0
REC0009712,REC0011742,0
REC0005969,REC0005970,1
REC0002514,REC0009544,0
REC0009042,REC0014014,0
REC0008095,REC0014394,0
REC0003036,REC0003037,1
REC0004093,REC0011167,0
REC0002803,REC0010330,0
REC0014179,REC0014180,1
REC0002344,REC0013298,0
REC0000385,REC0002631,0
REC0001074,REC0008268,0
REC0002104,REC0009407,0
REC0007250,REC0011198,0
REC0003071,REC0007787,0
REC0003269,REC0007359,0
REC0004372,REC0011357,0
REC0012311,REC0014030,0
REC0001110,REC0007901,0
REC0000733,REC0004677,0
REC0000172,REC0002309,0
REC0009016,REC0014257,0
REC0001232,REC0009497,0
REC0000210,REC0013164,0
REC0012552,REC0012553,1
REC0014758,REC0014759,1
REC0008302,REC0009085,0
REC0006255,REC0007790,0
REC0000232,REC0006199,0
REC0002588,REC0002589,1
REC0009522,REC0010988,0
REC0006612,REC0009588,0
REC0001711,REC0001712,1
REC0006541,REC0006542,1
REC0000485,REC0010440,0
REC0012434,REC0013086,0
REC0006076,REC0012622,0
REC0000467,REC0000468,1
REC0000926,REC0012586,0
REC0001852,REC0012391,0
REC0010417,REC0010418,1
REC0011804,REC0011805,1
REC0009545,REC0009546,1
REC0004453,REC0004910,0
REC0002839,REC0007998,0
REC0007490,REC0009602,0
REC0004864,REC0006158,0
REC0002870,REC0006551,0
REC0013204,REC0013205,1
REC0010346,REC0010347,1
REC0005353,REC0005354,1
REC0010108,REC0013610,0
REC0004737,REC0013290,0
REC0008436,REC0008437,1
REC0014443,REC0014444,1
REC0011226,REC0011227,1
REC0005162,REC0013704,0
REC0002821,REC0003763,0
REC0007735,REC0007736,1
REC0008191,REC0011086,0
REC0008751,REC0013897,0
REC0004388,REC0013058,0
REC0000111,REC0000112,1
REC0004622,REC0007527,0
REC0012946,REC0012947,1
REC0010105,REC0010816,0
REC0012066,REC0012067,1
REC0003765,REC0013711,0
REC0002868,REC0005870,0
REC0014333,REC0014334,1
REC0003723,REC0011573,0
REC0010133,REC0010134,1
REC0002585,REC0006737,0
REC0006274,REC0006275,1
REC0013609,REC0013610,1
REC0005362,REC0013622,0
REC0002335,REC0013545,0
REC0004952,REC0004953,1
REC0001022,REC0003008,0
REC0009277,REC0009278,1
REC0013048,REC0013049,1
REC0010199,REC0010200,1
REC0009247,REC0009248,1
REC0012655,REC0012656,1
REC0003381,REC0013003,0
REC0006580,REC0006581,1
REC0010091,REC0014788,0
REC0005427,REC0009281,0
REC0001978,REC0002776,0
REC0002673,REC0002674,1
REC0003305,REC0003537,0
REC0007992,REC0010907,0
REC0014672,REC0014673,1
REC0012526,REC0012527,1
REC0004506,REC0004507,1
REC0006342,REC0008115,0
REC0003899,REC0009547,0
REC0001868,REC0012403,0
REC0003253,REC0003254,1
REC0001049,REC0001050,1
REC0005831,REC0005832,1
REC0002700,REC0002701,1
REC0004979,REC0008297,0
REC0000246,REC0002091,0
REC0003323,REC0005637,0
REC0002198,REC0009843,0
REC0002779,REC0014096,0
REC0000687,REC0014977,0
REC0002404,REC0006696,0
REC0005683,REC0006776,0
REC0005280,REC0010056,0
REC0001545,REC0001546,1
REC0002028,REC0005963,0
REC0002757,REC0011529,0
REC0006792,REC0012004,0
REC0009813,REC0014639,0
REC0001118,REC0001119,1
REC0008013,REC0012501,0
REC0005567,REC0013544,0
REC0000528,REC0011123,0
REC0012052,REC0012120,0
REC0012051,REC0014231,0
REC0010880,REC0010882,1
REC0005640,REC0012185,0
REC0004500,REC0004995,0
REC0006084,REC0006085,1
REC0004416,REC0004417,1
REC0013806,REC0013808,1
REC0004762,REC0010795,0
REC0011043,REC0011045,1
REC0006944,REC0008264,0
REC0004790,REC0004791,1
REC0006078,REC0013874,0
REC0009018,REC0010009,0
REC0014812,REC0014813,1
REC0002939,REC0012236,0
REC0001682,REC0014875,0
REC0001237,REC0005473,0
REC0000723,REC0011947,0
REC0013694,REC0013695,1
REC0010123,REC0011573,0
REC0008482,REC0009529,0
REC0014712,REC0014713,1
REC0002257,REC0003253,0
REC0014364,REC0014827,0
REC0002115,REC0011795,0
REC0001009,REC0001010,1
REC0013219,REC0014259,0
REC0006869,REC0009711,0
REC0003333,REC0008020,0
REC0004483,REC0004484,1
REC0000351,REC0012714,0
REC0009496,REC0010048,0
REC0010381,REC0010382,1
REC0013336,REC0013338,1
REC0006386,REC0006387,1
REC0003923,REC0003924,1
REC0001070,REC0011895,0
REC0003388,REC0005054,0
REC0010238,REC0011342,0
REC0005053,REC0014173,0
REC0001086,REC0002408,0
REC0003800,REC0014198,0
REC0002519,REC0013323,0
REC0001284,REC0003337,0
REC0008206,REC0010574,0
REC0004343,REC0008211,0
REC0008069,REC0009542,0
REC0002145,REC0008010,0
REC0003696,REC0003697,1
REC0010077,REC0013439,0
REC0001854,REC0006029,0
REC0005133,REC0012605,0
REC0003097,REC0005376,0
REC0013788,REC0013789,1
REC0007185,REC0014104,0
REC0006120,REC0009227,0
REC0007774,REC0011297,0
REC0001917,REC0002225,0
REC0008193,REC0013365,0
REC0003279,REC0003280,1
REC0001913,REC0009326,0
REC0001520,REC0001522,1
REC0006477,REC0006836,0
REC0012811,REC0012812,1
REC0002968,REC0006839,0
REC0006241,REC0011399,0
REC0014034,REC0014036,1
REC0005402,REC0012283,0
REC0004075,REC0014542,0
REC0005716,REC0005717,1
REC0002266,REC0003123,0
REC0013566,REC0013567,1
REC0000387,REC0002569,0
REC0009488,REC0009489,1
REC0001863,REC0004478,0
REC0003366,REC0003367,1
REC0011741,REC0014913,0
REC0005342,REC0005343,1
REC0011024,REC0011025,1
REC0008793,REC0010087,0
REC0006832,REC0006833,1
REC0003912,REC0008269,0
REC0001774,REC0010977,0
REC0001486,REC0011630,0
REC0013779,REC0013780,1
REC0003085,REC0003086,1
REC0002211,REC0002212,1
REC0003193,REC0013460,0
REC0008698,REC0010336,0
REC0007589,REC0012523,0
REC0000590,REC0010351,0
REC0001468,REC0002048,0
REC0011408,REC0011409,1
REC0008206,REC0008794,0
REC0004559,REC0006070,0
REC0003598,REC0013781,0
REC0009821,REC0010244,0
REC0001140,REC0006003,0
REC0001779,REC0002857,0
REC0003094,REC0003095,1
REC0000174,REC0003628,0
REC0008216,REC0008778,0
REC0007449,REC0008069,0
REC0000235,REC0011916,0
REC0003098,REC0003099,1
REC0012972,REC0012973,1
REC0005427,REC0005428,1
REC0006150,REC0006151,1
REC0003794,REC0010379,0
REC0002080,REC0011911,0
REC0009057,REC0009058,1
REC0001339,REC0006545,0
REC0009968,REC0009969,1
REC0003853,REC0011226,0
REC0010394,REC0010720,0
REC0011251,REC0013503,0
REC0007213,REC0007214,1
REC0000988,REC0000990,1
REC0001404,REC0006218,0
REC0001455,REC0002377,0
REC0004380,REC0004381,1
REC0001440,REC0001441,1
REC0010822,REC0013038,0
REC0003832,REC0011153,0
REC0001496,REC0001497,1
REC0011206,REC0011207,1
REC0004378,REC0005713,0
REC0003917,REC0014903,0
REC0008117,REC0008118,1
REC0001075,REC0001076,1
REC0000272,REC0009391,0
REC0011376,REC0011377,1
REC0010191,REC0011402,0
REC0004526,REC0012095,0
REC0002526,REC0011024,0
REC0008231,REC0013158,0
REC0010235,REC0010236,1
REC0000201,REC0001898,0
REC0006930,REC0007101,0
REC0003818,REC0010559,0
REC0014548,REC0014550,1
REC0001541,REC0008361,0
REC0000276,REC0010565,0
REC0003447,REC0003448,1
REC0005974,REC0005975,1
REC0003764,REC0003765,1
REC0004997,REC0009845,0
REC0005497,REC0005498,1
REC0007528,REC0008364,0
REC0000568,REC0012623,0
REC0001217,REC0013185,0
REC0010305,REC0010373,0
REC0011230,REC0011231,1
REC0005327,REC0005328,1
REC0008465,REC0008467,1
REC0006950,REC0014883,0
REC0001780,REC0001781,1
REC0005796,REC0010742,0
REC0005264,REC0012934,0
REC0000625,REC0008267,0
REC0007146,REC0013937,0
REC0000954,REC0011018,0
REC0011804,REC0013907,0
REC0008074,REC0010521,0
REC0005608,REC0009452,0
REC0007983,REC0007984,1
REC0007100,REC0007101,1
REC0006904,REC0009975,0
REC0000704,REC0002621,0
REC0004811,REC0013975,0
REC0007631,REC0007632,1
REC0009246,REC0012865,0
REC0000383,REC0001388,0
REC0012549,REC0013565,0
REC0009724,REC0009725,1
REC0010562,REC0013670,0
REC0001984,REC0008115,0
REC0006997,REC0006998,1
REC0006020,REC0010771,0
REC0006772,REC0006773,1
REC0013170,REC0013171,1
REC0000678,REC0005497,0
REC0006634,REC0006635,1
REC0006911,REC0006912,1
REC0000257,REC0011656,0
REC0000745,REC0014682,0
REC0008035,REC0009556,0
REC0009576,REC0009577,1
REC0011399,REC0011400,1
REC0012885,REC0014314,0
REC0004347,REC0007238,0
REC0007684,REC0009932,0
REC0003268,REC0003269,1
REC0003092,REC0003093,1
REC0001633,REC0001634,1
REC0006798,REC0008270,0
REC0014062,REC0014202,0
REC0006085,REC0013424,0
REC0003837,REC0014762,0
REC0008403,REC0009172,0
REC0008011,REC0008012,1
REC0004540,REC0010683,0
REC0009134,REC0011843,0
REC0005079,REC0012440,0
REC0011279,REC0014530,0
REC0005996,REC0013986,0
REC0011225,REC0014856,0
REC0007717,REC0011351,0
REC0005734,REC0005735,1
REC0000418,REC0007464,0
REC0011880,REC0011881,1
REC0012403,REC0012404,1
REC0005874,REC0013241,0
REC0001004,REC0012519,0
REC0005596,REC0005597,1
REC0000218,REC0005892,0
REC0006480,REC0006481,1
REC0005869,REC0005870,1
REC0001575,REC0011883,0
REC0013286,REC0013447,0
REC0008208,REC0014547,0
REC0003495,REC0007052,0
REC0001840,REC0001842,1
REC0002820,REC0002821,1
REC0000656,REC0002808,0
REC0011025,REC0011104,0
REC0004269,REC0005300,0
REC0014454,REC0014455,1
REC0009188,REC0011054,0
REC0003766,REC0014566,0
REC0010996,REC0014004,0
REC0005218,REC0010406,0
REC0009528,REC0009529,1
REC0002619,REC0002620,1
REC0008772,REC0014861,0
REC0002425,REC0010808,0
REC0000268,REC0009061,0
REC0004385,REC0008005,0
REC0001699,REC0004500,0
REC0010604,REC0011217,0
REC0002383,REC0002384,1
REC0008754,REC0013609,0
REC0002212,REC0002213,1
REC0002130,REC0003380,0
REC0000743,REC0006375,0
REC0004193,REC0004194,1
REC0001552,REC0008511,0
REC0000165,REC0006587,0
REC0007289,REC0010519,0
REC0001999,REC0004281,0
REC0004015,REC0013444,0
REC0003156,REC0010164,0
REC0004902,REC0008590,0
REC0009141,REC0009425,0
REC0011265,REC0011266,1
REC0008483,REC0013485,0
REC0008045,REC0014472,0
REC0002477,REC0014492,0
REC0008065,REC0008066,1
REC0004807,REC0004808,1
REC0002235,REC0012841,0
REC0012453,REC0014958,0
REC0004490,REC0004491,1
REC0005207,REC0005208,1
REC0008381,REC0011098,0
REC0002994,REC0003689,0
REC0009437,REC0009438,1
REC0010210,REC0012511,0
REC0011277,REC0013200,0
REC0011178,REC0011179,1
REC0004038,REC0004040,1
REC0008462,REC0008647,0
REC0014190,REC0014887,0
REC0001714,REC0001715,1
REC0009297,REC0009298,1
REC0002018,REC0008503,0
REC0002944,REC0004039,0
REC0002931,REC0013991,0
REC0009722,REC0009723,1
REC0005650,REC0005651,1
REC0008966,REC0013899,0
REC0005064,REC0005065,1
REC0004865,REC0005154,0
REC0011696,REC0014671,0
REC0008699,REC0013227,0
REC0001480,REC0012281,0
REC0000594,REC0004599,0
REC0000314,REC0000315,1
REC0005158,REC0011480,0
REC0003635,REC0012399,0
REC0012276,REC0012277,1
REC0000573,REC0007667,0
REC0001578,REC0007047,0
REC0005831,REC0011899,0
REC0004449,REC0006203,0
REC0011364,REC0014271,0
REC0008688,REC0011388,0
REC0009540,REC0009542,1
REC0006978,REC0006979,1
REC0002926,REC0002927,1
REC0006451,REC0011260,0
REC0004693,REC0011900,0
REC0003538,REC0004175,0
REC0013029,REC0013805,0
REC0010891,REC0013601,0
REC0002371,REC0004681,0
REC0001942,REC0006352,0
REC0008393,REC0012048,0
REC0000197,REC0001290,0
REC0009644,REC0009645,1
REC0001846,REC0011365,0
REC0003748,REC0003749,1
REC0010436,REC0011326,0
REC0005424,REC0006917,0
REC0006798,REC0011385,0
REC0003283,REC0004980,0
REC0009359,REC0013951,0
REC0005772,REC0010337,0
REC0002699,REC0010326,0
REC0000103,REC0003085,0
REC0002319,REC0004449,0
REC0011391,REC0011392,1
REC0008726,REC0012182,0
REC0005586,REC0013214,0
REC0000469,REC0008098,0
REC0010159,REC0014125,0
REC0005294,REC0005296,1
REC0009922,REC0011843,0
REC0010507,REC0014079,0
REC0013030,REC0013031,1
REC0003356,REC0004121,0
REC0013561,REC0013845,0
REC0010505,REC0010506,1
REC0003825,REC0007399,0
REC0013982,REC0014195,0
REC0001093,REC0010081,0
REC0000575,REC0003533,0
REC0002647,REC0002648,1
REC0004944,REC0013476,0
REC0011787,REC0014208,0
REC0013702,REC0013703,1
REC0003403,REC0003404,1
REC0002083,REC0003391,0
REC0005793,REC0012155,0
REC0006075,REC0013872,0
REC0004986,REC0004987,1
REC0010357,REC0010358,1
REC0001452,REC0013365,0
REC0001985,REC0001986,1
REC0005022,REC0013200,0
REC0000293,REC0011212,0
REC0012136,REC0012618,0
REC0003117,REC0013354,0
REC0007770,REC0014845,0
REC0011410,REC0014030,0
REC0009902,REC0013310,0
REC0011517,REC0011518,1
REC0003612,REC0003781,0
REC0008140,REC0011669,0
REC0003603,REC0003604,1
REC0001593,REC0006478,0
REC0013349,REC0013350,1
REC0007937,REC0010466,0
REC0002194,REC0006817,0
REC0001744,REC0013672,0
REC0012819,REC0012820,1
REC0012655,REC0012674,0
REC0003260,REC0011804,0
REC0010783,REC0013772,0
REC0000117,REC0000118,1
REC0008400,REC0008401,1
REC0009048,REC0012200,0
REC0001169,REC0002419,0
REC0007543,REC0007544,1
REC0003082,REC0007477,0
REC0005636,REC0005637,1
REC0003387,REC0003617,0
REC0002564,REC0002565,1
REC0001156,REC0009290,0
REC0001031,REC0001032,1
REC0006558,REC0014292,0
REC0006708,REC0007198,0
REC0010488,REC0013706,0
REC0003712,REC0003713,1
REC0000635,REC0003752,0
REC0009470,REC0009951,0
REC0011874,REC0011996,0
REC0003584,REC0014716,0
REC0003893,REC0007812,0
REC0005966,REC0011871,0
REC0000464,REC0002157,0
REC0013607,REC0013712,0
REC0004341,REC0004342,1
REC0010561,REC0013505,0
REC0003194,REC0003195,1
REC0007703,REC0008963,0
REC0004425,REC0013234,0
REC0002307,REC0004931,0
REC0000673,REC0003111,0
REC0009032,REC0012260,0
REC0000121,REC0007562,0
REC0001253,REC0009010,0
REC0001129,REC0012263,0
REC0002000,REC0002001,1
REC0005368,REC0013687,0
REC0002511,REC0009711,0
REC0002839,REC0011399,0
REC0000781,REC0000782,1
REC0002356,REC0003600,0
REC0001807,REC0004518,0
REC0014067,REC0014068,1
REC0000900,REC0000901,1
REC0004352,REC0004353,1
REC0002944,REC0013355,0
REC0001021,REC0007030,0
REC0001750,REC0001751,1
REC0009802,REC0011059,0
REC0005186,REC0005910,0
REC0013985,REC0013986,1
REC0007359,REC0012146,0
REC0008656,REC0011951,0
REC0004677,REC0006636,0
REC0005480,REC0011834,0
REC0002489,REC0011857,0
REC0005441,REC0005442,1
REC0008772,REC0008773,1
REC0002569,REC0007242,0
REC0000314,REC0000316,1
REC0005033,REC0013602,0
REC0004826,REC0004828,1
REC0013657,REC0013658,1
REC0009253,REC0010319,0
REC0005787,REC0005788,1
REC0002305,REC0014630,0
REC0008783,REC0011109,0
REC0003138,REC0014917,0
REC0011483,REC0011484,1
REC0005031,REC0014628,0
REC0004088,REC0012991,0
REC0000042,REC0000776,0
REC0006826,REC0009194,0
REC0012511,REC0012513,1
REC0006869,REC0006870,1
REC0004378,REC0004379,1
REC0002424,REC0007528,0
REC0005738,REC0010968,0
REC0003128,REC0013307,0
REC0004556,REC0004664,0
REC0003278,REC0005813,0
REC0001950,REC0008512,0
REC0000730,REC0011834,0
REC0001109,REC0008397,0
REC0006634,REC0010207,0
REC0003518,REC0012230,0
REC0005217,REC0005218,1
REC0003412,REC0009934,0
REC0003800,REC0003801,1
REC0003540,REC0013621,0
REC0010208,REC0013040,0
REC0003083,REC0013443,0
REC0002241,REC0003740,0
REC0001717,REC0012716,0
REC0003917,REC0008077,0
REC0004335,REC0008590,0
REC0013193,REC0013672,0
REC0003813,REC0003814,1
REC0003684,REC0009630,0
REC0006047,REC0014485,0
REC0009463,REC0012375,0
REC0000988,REC0000989,1
REC0011776,REC0011777,1
REC0007625,REC0011552,0
REC0003490,REC0007442,0
REC0008476,REC0008477,1
REC0002136,REC0011009,0
REC0003483,REC0010194,0
REC0006267,REC0006268,1
REC0006173,REC0009531,0
REC0005695,REC0006099,0
REC0000334,REC0008743,0
REC0009132,REC0010286,0
REC0005338,REC0013157,0
REC0003020,REC0003021,1
REC0005997,REC0008001,0
REC0008433,REC0011000,0
REC0000621,REC0009329,0
REC0005754,REC0009762,0
REC0005736,REC0005737,1
REC0002996,REC0003687,0
REC0002965,REC0012902,0
REC0007578,REC0010692,0
REC0000434,REC0005283,0
REC0003955,REC0003956,1
REC0000075,REC0000076,1
REC0001690,REC0014260,0
REC0013404,REC0014241,0
REC0006797,REC0006798,1
REC0003210,REC0003211,1
REC0000775,REC0005149,0
REC0000085,REC0009675,0
REC0001954,REC0001955,1
REC0005561,REC0012587,0
REC0004009,REC0004010,1
REC0001554,REC0008787,0
REC0008214,REC0012755,0
REC0008827,REC0012695,0
REC0006091,REC0007824,0
REC0000213,REC0000214,1
REC0006439,REC0007007,0
REC0009121,REC0013493,0
REC0006636,REC0014522,0
REC0000920,REC0012825,0
REC0007089,REC0010163,0
REC0004065,REC0004066,1
REC0004948,REC0010229,0
REC0000157,REC0001876,0
REC0000696,REC0012152,0
REC0012891,REC0013352,0
REC0008645,REC0011779,0
REC0013660,REC0013661,1
REC0008024,REC0011492,0
REC0003227,REC0003228,1
REC0002317,REC0002318,1
REC0009832,REC0013948,0
REC0005314,REC0006956,0
REC0006103,REC0006105,1
REC0000180,REC0004589,0
REC0011060,REC0014248,0
REC0008207,REC0012680,0
REC0002739,REC0005664,0
REC0004082,REC0011339,0
REC0012452,REC0014134,0
REC0010902,REC0010903,1
REC0009007,REC0011889,0
REC0010523,REC0010619,0
REC0002378,REC0014210,0
REC0007353,REC0008852,0
REC0004755,REC0010853,0
REC0001764,REC0014188,0
REC0003185,REC0006325,0
REC0013216,REC0014694,0
REC0009647,REC0009648,1
REC0005202,REC0007002,0
REC0013640,REC0013641,1
REC0007996,REC0013864,0
REC0014978,REC0014979,1
REC0002329,REC0014305,0
REC0002198,REC0013274,0
REC0011516,REC0014963,0
REC0007539,REC0014101,0
REC0004945,REC0011924,0
REC0007324,REC0013066,0
REC0007772,REC0007773,1
REC0013578,REC0013580,1
REC0009777,REC0014809,0
REC0005747,REC0014532,0
REC0000481,REC0008326,0
REC0004725,REC0007283,0
REC0013558,REC0013560,1
REC0011830,REC0011831,1
REC0014705,REC0014706,1
REC0009170,REC0012098,0
REC0010895,REC0012610,0
REC0008218,REC0008219,1
REC0013386,REC0013387,1
REC0002032,REC0012340,0
REC0010349,REC0011994,0
REC0000862,REC0005267,0
REC0011703,REC0012088,0
REC0000348,REC0003892,0
REC0010088,REC0010089,1
REC0003403,REC0007924,0
REC0008106,REC0008107,1
REC0005896,REC0012336,0
REC0001996,REC0003559,0
REC0000833,REC0011790,0
REC0014913,REC0014914,1
REC0010146,REC0010147,1
REC0002462,REC0005829,0
REC0000798,REC0004715,0
REC0005853,REC0005854,1
REC0008256,REC0012666,0
REC0009360,REC0010274,0
REC0006551,REC0007458,0
REC0004690,REC0005155,0
REC0008037,REC0008038,1
REC0014131,REC0014133,1
REC0000150,REC0008793,0
REC0006555,REC0014279,0
REC0012348,REC0012349,1
REC0004488,REC0014258,0
REC0004004,REC0010737,0
REC0004964,REC0010096,0
REC0003633,REC0003634,1
REC0003668,REC0007659,0
REC0007986,REC0010174,0
REC0007690,REC0009771,0
REC0007596,REC0011540,0
REC0013139,REC0014680,0
REC0009045,REC0014023,0
REC0013871,REC0013872,1
REC0011222,REC0011223,1
REC0006761,REC0011033,0
REC0011682,REC0013674,0
REC0002837,REC0013698,0
REC0002102,REC0007046,0
REC0005209,REC0010855,0
REC0010240,REC0010241,1
REC0014435,REC0014437,1
REC0003378,REC0004133,0
REC0006557,REC0013357,0
REC0005242,REC0005243,1
REC0002031,REC0009431,0
REC0011805,REC0014819,0
REC0006471,REC0015003,0
REC0006234,REC0006236,1
REC0012929,REC0012930,1
REC0008021,REC0009766,0
REC0004153,REC0011375,0
REC0006761,REC0009278,0
REC0000454,REC0005267,0
REC0006883,REC0014097,0
REC0005007,REC0005008,1
REC0012105,REC0012107,1
REC0004555,REC0011785,0
REC0004263,REC0008077,0
REC0001190,REC0008796,0
REC0010523,REC0010524,1
REC0001796,REC0012019,0
REC0008821,REC0010749,0
REC0006614,REC0008611,0
REC0003092,REC0005100,0
REC0006362,REC0011900,0
REC0003140,REC0011449,0
REC0002592,REC0002593,1
REC0000948,REC0007961,0
REC0001316,REC0005567,0
REC0011283,REC0011284,1
REC0000201,REC0011122,0
REC0006549,REC0006550,1
REC0011256,REC0014324,0
REC0003394,REC0004923,0
REC0003817,REC0013069,0
REC0005920,REC0012196,0
REC0004084,REC0007228,0
REC0006218,REC0006219,1
REC0002154,REC0002155,1
REC0014959,REC0014960,1
REC0001328,REC0011128,0
REC0003358,REC0003359,1
REC0003653,REC0003654,1
REC0000283,REC0011917,0
REC0001580,REC0003070,0
